millis,A0,A1,A2,B0,B1,B2,C0,C1,C2,D0,D1,D2,E0,E1,E2,F0,F1,F2,G0,G1,G2,H0,H1,H2
17703,-27.738548,27.163311,24.305975,95.40352,38.34385,12.764339,-65.23475,6.5908647,0.46536025,-114.28108,9.373407,-2.2634184,112.26926,2.5280347,-1.265645,-15.027927,-0.32096162,-3.3937418,-105.50431,-51.070065,-17.873896,115.33438,17.509733,-17.249905
17719,-27.053026,25.027182,23.352877,95.69501,35.795494,13.0132885,-65.234955,6.602639,0.4578403,-114.2656,9.374136,-2.261919,112.259514,2.533689,-1.2696218,-15.02833,-0.33482346,-3.391909,-105.436806,-51.079063,-17.876513,115.345634,17.529633,-17.25885
17733,-26.279024,23.025576,22.571335,95.97686,33.324783,13.06742,-65.23752,6.5869184,0.4591231,-114.24965,9.364685,-2.2585626,112.25158,2.5336244,-1.2698578,-15.028417,-0.34266838,-3.397923,-105.36134,-51.105682,-17.877121,115.34521,17.495548,-17.27199
17747,-25.66133,21.188652,21.564587,96.31778,30.927387,12.992766,-65.249214,6.592966,0.45481595,-114.223946,9.371092,-2.2527144,112.243645,2.5335584,-1.2700936,-15.02902,-0.3634611,-3.3951738,-105.27701,-51.1424,-17.87619,115.359634,17.453753,-17.28886
17761,-25.160028,19.329714,20.128008,96.81343,28.55627,12.897797,-65.24901,6.6026077,0.45693806,-114.207825,9.365393,-2.2552063,112.243576,2.5374575,-1.2642856,-15.030228,-0.4050467,-3.389674,-105.23593,-51.13834,-17.873663,115.36017,17.423805,-17.297447
17775,-24.736122,17.41974,18.443352,97.40347,26.08421,12.836238,-65.2606,6.6027684,0.4563903,-114.191246,9.375749,-2.255754,112.235954,2.5315886,-1.2606281,-15.0380335,-0.43898866,-3.378106,-105.19619,-51.12401,-17.87956,115.36787,17.427088,-17.306286
17790,-24.257135,15.410933,16.801672,97.90269,23.652266,12.731387,-65.271774,6.6222143,0.46008354,-114.1742,9.37592,-2.2544494,112.2266,2.527539,-1.2665209,-15.046027,-0.48861927,-3.378559,-105.147415,-51.12586,-17.881268,115.368706,17.44935,-17.30968
17803,-23.718916,13.2604065,15.311627,98.305336,21.180397,12.657494,-65.27394,6.6471896,0.46020594,-114.158066,9.370225,-2.2569425,112.218666,2.5274737,-1.2667562,-15.053727,-0.523473,-3.373911,-105.07016,-51.143517,-17.880215,115.36804,17.443459,-17.33093
17817,-23.09266,11.214074,14.086326,98.69411,18.792515,12.62716,-65.28553,6.647352,0.45965442,-114.13526,9.355265,-2.2566462,112.218666,2.5274737,-1.2667562,-15.060924,-0.5366191,-3.3650846,-104.985985,-51.180183,-17.87939,115.358955,17.384155,-17.359251
17831,-22.480974,9.30212,13.08767,99.1023,16.581718,12.539591,-65.28573,6.63771,0.4575353,-114.11153,9.346169,-2.252555,112.219246,2.5197666,-1.2531605,-15.067817,-0.54374886,-3.3641057,-104.88415,-51.23142,-17.879139,115.36864,17.267635,-17.402384
17845,-22.097244,7.458652,12.107878,99.439186,14.4260235,12.377034,-65.28533,6.678406,0.45636776,-114.094635,9.342574,-2.2454128,112.22726,2.5159316,-1.2587334,-15.0684185,-0.5645403,-3.3613482,-104.8089,-51.257935,-17.879917,115.35945,17.097986,-17.436113
17860,-21.83259,5.652948,10.893443,99.75472,12.22223,12.236432,-65.271484,6.7116213,0.44435468,-114.07939,9.331016,-2.251718,112.227325,2.5120323,-1.2645409,-15.069322,-0.6001079,-3.363681,-104.75252,-51.265633,-17.885954,115.36566,16.942844,-17.476873
17874,-21.667936,3.68872,9.480785,100.01368,10.011223,12.108896,-65.269325,6.7294755,0.43343082,-114.05565,9.321918,-2.2476366,112.22699,2.517836,-1.2684346,-15.076317,-0.6150828,-3.3687081,-104.6776,-51.280403,-17.892998,115.36998,16.84349,-17.505072
17888,-21.563753,1.6918771,8.1628065,100.1864,7.835073,11.99902,-65.27169,6.7233915,0.436832,-114.02917,9.330407,-2.232143,112.219055,2.5177703,-1.268669,-15.0855255,-0.6084152,-3.369763,-104.567,-51.335983,-17.894964,115.365204,16.79488,-17.528624
17902,-21.519894,-0.24384357,7.0229635,100.22597,5.700773,11.861374,-65.28101,6.71411,0.4345133,-113.99933,9.376291,-2.209091,112.20989,2.5157173,-1.2590524,-15.085323,-0.60148454,-3.3706834,-104.45709,-51.40464,-17.892965,115.36682,16.757236,-17.54908
17916,-21.616802,-2.1663582,5.939103,100.1644,3.6380122,11.63773,-65.28338,6.729438,0.43251178,-113.970955,9.391749,-2.2054558,112.21137,2.515802,-1.2592016,-15.092418,-0.6155447,-3.3687782,-104.39969,-51.41651,-17.893309,115.364746,16.740866,-17.550314
17930,-21.929638,-4.1121445,4.7699947,100.0653,1.6453886,11.330556,-65.29497,6.7296,0.43195286,-113.956345,9.386606,-2.2077577,112.20195,2.5156527,-1.2592864,-15.092619,-0.62247527,-3.3678572,-104.385956,-51.376087,-17.897995,115.36417,16.762882,-17.55237
17944,-22.39186,-6.053085,3.521443,99.965935,-0.26020867,10.9241495,-65.29486,6.723716,0.43571526,-113.94857,9.386964,-2.2070048,112.192535,2.5155034,-1.259371,-15.09911,-0.61574364,-3.3687139,-104.36217,-51.349995,-17.895372,115.37106,16.856018,-17.535799
17958,-22.915382,-7.9909997,2.214229,99.90124,-2.1013591,10.41809,-65.297325,6.7235165,0.43535545,-113.93057,9.392987,-2.201889,112.194016,2.5155873,-1.2595204,-15.105598,-0.6090121,-3.3695714,-104.30484,-51.361874,-17.89571,115.389626,16.966993,-17.517504
17972,-23.441772,-9.791528,0.91099375,99.88992,-3.8631938,9.9071045,-65.30891,6.7236786,0.43479702,-113.913506,9.393147,-2.2005823,112.18613,2.511621,-1.2655605,-15.112086,-0.6022809,-3.3704293,-104.23972,-51.379593,-17.90035,115.40066,17.044733,-17.498774
17987,-24.012331,-11.512295,-0.43094364,99.909134,-5.4766903,9.37325,-65.309105,6.7140365,0.43267938,-113.8978,9.397636,-2.2049096,112.17671,2.511471,-1.2656448,-15.118775,-0.60248005,-3.3703659,-104.20901,-51.366833,-17.901577,115.41071,17.072325,-17.495821
18001,-24.580017,-13.1571045,-1.7302233,99.94598,-7.0311127,8.884447,-65.320694,6.7141986,0.43212172,-113.8798,9.403655,-2.1997893,112.16876,2.5114057,-1.2658786,-15.125465,-0.602679,-3.3703017,-104.17648,-51.345215,-17.900997,115.414444,17.060766,-17.487814
18014,-25.053677,-14.516347,-2.9176102,99.9784,-8.4936695,8.424265,-65.32295,6.723642,0.43387872,-113.86255,9.407594,-2.2043142,112.15934,2.5112557,-1.2659627,-15.125667,-0.60960895,-3.369379,-104.13691,-51.342552,-17.900726,115.41482,17.030817,-17.496355
18028,-25.493376,-15.821723,-4.0007772,100.01849,-9.787677,7.9693346,-65.33208,6.724001,0.43367997,-113.85477,9.407949,-2.2035592,112.16081,2.51134,-1.2661123,-15.135085,-0.6098719,-3.3695145,-104.08749,-51.34859,-17.896776,115.42598,16.996437,-17.499756
18042,-25.855474,-16.906912,-4.9632397,100.03005,-10.951952,7.4836965,-65.33453,6.7238026,0.43332025,-113.83676,9.413967,-2.198436,112.1514,2.5111904,-1.2661965,-15.141776,-0.6100709,-3.36945,-104.02957,-51.347324,-17.901108,115.426674,16.992594,-17.505749
18057,-26.171654,-17.7119,-5.8276577,100.023575,-11.966259,7.0143228,-65.34622,6.729848,0.42899677,-113.821045,9.41846,-2.2027562,112.14345,2.5111246,-1.2664303,-15.148263,-0.60333973,-3.37031,-103.99891,-51.334583,-17.902292,115.43408,16.997656,-17.49791
18072,-26.638554,-18.4646,-6.74237,100.059265,-12.829886,6.6157446,-65.34868,6.729648,0.42863685,-113.80396,9.41862,-2.201446,112.134026,2.5109751,-1.2665145,-15.15505,-0.6026185,-3.363317,-103.95833,-51.336185,-17.896238,115.44115,17.004782,-17.500788
18085,-27.136562,-19.20573,-7.635637,100.14663,-13.557798,6.2808685,-65.357704,6.7241254,0.4322031,-113.786865,9.418777,-2.2001357,112.135506,2.5110588,-1.266664,-15.161335,-0.5889574,-3.3651035,-103.91008,-51.33796,-17.898064,115.447525,17.01575,-17.497675
18100,-27.514042,-19.82597,-8.333179,100.2584,-14.174852,6.0319805,-65.36016,6.723927,0.43184352,-113.76885,9.42479,-2.1950073,112.126076,2.5109093,-1.2667482,-15.167623,-0.5752968,-3.366891,-103.86963,-51.33392,-17.895567,115.45591,17.04308,-17.49327
18150,-28.015396,-20.978575,-9.630904,100.232376,-15.739554,5.6174946,-65.38578,6.72405,0.43036667,-113.36339,9.596379,-2.1801896,112.092804,2.5105617,-1.2675333,-15.190221,-0.569026,-3.3678308,-102.892815,-51.0082,-17.896288,115.67135,17.62936,-17.26912
18178,-24.82955,23.814238,-0.36117744,100.21096,-15.681896,5.311564,-65.39767,6.720449,0.42392978,-113.34241,9.641498,-2.1827083,112.084915,2.506589,-1.2735696,-15.202894,-0.5407825,-3.364488,-102.91607,-50.884373,-17.901207,115.70758,17.746655,-17.21562
18194,-25.082285,25.61121,0.50221604,100.3264,-15.377109,5.0207562,-65.40002,6.7143683,0.42733845,-113.33348,9.651495,-2.1839063,112.07549,2.5064392,-1.2736533,-15.215665,-0.5203927,-3.3671527,-102.90935,-50.84406,-17.896944,115.72927,17.763813,-17.202585
18219,-25.613407,28.929337,2.7081647,100.68817,28.94546,0.37505758,-65.40287,6.694883,0.42276073,-113.289856,9.651582,-2.1806574,112.067924,2.4966667,-1.2757869,-15.227139,-0.45057493,-3.3693945,-102.76239,-50.89681,-17.899403,115.732605,17.702127,-17.210781
18270,-27.245062,35.00143,6.2591805,101.13725,34.906673,1.707321,-65.46862,6.1241326,0.4096755,-113.239204,9.672437,-2.180138,111.862946,2.540891,-1.2862561,-15.348793,0.033229865,-3.4136906,-102.64701,-50.833115,-17.898252,115.79773,17.683224,-17.169313
18284,-27.564102,36.515358,7.0276766,101.03628,36.502758,1.8141961,-65.46928,6.0582514,0.4104796,-113.23309,9.66493,-2.1928594,111.85458,2.5505328,-1.2846103,-15.348455,0.03922241,-3.4215534,-102.6079,-50.801426,-17.91314,115.842354,17.69338,-17.130728
18298,-28.091204,38.08415,7.820245,100.82022,38.204052,1.8045182,-65.48029,6.1087523,0.41083834,-113.2623,9.58808,-2.269514,111.84661,2.5504653,-1.2848475,-15.354878,0.053806607,-3.4164708,-102.63519,-50.714855,-17.91629,115.84307,17.725283,-17.10673
18313,-28.811655,39.6448,8.416655,100.5679,39.98739,1.7573463,-65.49168,6.139955,0.40698522,-113.29117,9.515001,-2.351963,111.82855,2.5618258,-1.2929971,-15.366198,0.1305324,-3.419792,-102.70402,-50.61705,-17.901117,115.84711,17.756231,-17.120586
18327,-29.641193,41.218166,8.675103,100.44185,41.780502,1.8246629,-65.50296,6.2080913,0.39600408,-113.276024,9.495062,-2.372027,111.8112,2.5576847,-1.2991141,-15.380241,0.21510485,-3.417345,-102.81449,-50.439274,-17.9066,115.84243,17.71948,-17.127995
18342,-30.431368,42.746017,8.7986145,100.49958,43.573494,2.12949,-65.5338,6.3774047,0.38599005,-113.258545,9.507478,-2.362812,111.794975,2.559415,-1.3092985,-15.39169,0.3006346,-3.4077802,-102.90712,-50.287186,-17.905811,115.84526,17.739923,-17.122011
18356,-31.221104,44.44549,9.104545,100.68072,45.28189,2.5989234,-65.56433,6.5504894,0.38178048,-113.24302,9.562152,-2.3429,111.77697,2.5668461,-1.3232459,-15.408284,0.44137153,-3.4057314,-102.90772,-50.2251,-17.908205,115.858376,17.8641,-17.093847
18370,-32.022987,46.285934,9.938485,100.972855,46.86618,3.1813335,-65.60922,6.682834,0.37786022,-113.22446,9.642766,-2.297732,111.75131,2.5684142,-1.3335176,-15.427123,0.60288894,-3.4067507,-102.88151,-50.219673,-17.886896,115.85611,18.084358,-17.053568
18383,-32.867954,48.01389,11.103106,101.256096,48.28575,3.7441764,-65.73621,6.974028,0.40834075,-113.18698,9.7993355,-2.2268717,111.735085,2.570134,-1.3437058,-15.439274,0.65976757,-3.400428,-102.92197,-50.127083,-17.876993,115.86357,18.302284,-17.018509
18397,-33.50425,49.333942,12.308286,101.40593,49.542084,4.160935,-65.77769,7.123799,0.41827843,-113.16127,9.93859,-2.1680794,111.71753,2.5777562,-1.3324492,-15.444567,0.72378343,-3.3950422,-103.06789,-49.899273,-17.875547,115.85603,18.48362,-16.974567
18412,-33.986607,50.329975,13.151566,101.43621,50.758316,4.3233995,-65.820946,7.064776,0.4528658,-113.136215,10.132335,-2.0906675,111.69151,2.5851018,-1.3466443,-15.464303,0.84185994,-3.4043634,-103.27515,-49.608486,-17.86193,115.85927,18.71681,-16.914904
18426,-34.432842,50.9875,13.450804,101.24154,51.90324,4.1510687,-65.93458,7.0431223,0.5015492,-113.07919,10.347462,-1.9803541,111.67507,2.598597,-1.3394704,-15.468874,0.9099611,-3.4207191,-103.411095,-49.38735,-17.86656,115.89095,18.936285,-16.863737
18441,-35.072536,52.019253,13.436258,100.88799,52.862988,3.7353685,-65.97132,7.025839,0.51080674,-113.055855,10.453098,-1.9351135,111.66591,2.596584,-1.3298458,-15.469449,0.889183,-3.4178977,-103.42441,-49.28586,-17.876667,115.89549,19.003267,-16.848467
18455,-35.66017,52.89826,13.065146,100.38859,53.599125,3.1786726,-65.973946,7.01598,0.50836957,-113.0736,10.524528,-1.9566684,111.66591,2.596584,-1.3298458,-15.476715,0.8603178,-3.4210858,-103.418045,-49.238316,-17.88495,115.89664,18.901108,-16.87095
18469,-36.213463,53.621857,12.42916,99.81623,54.087902,2.590703,-65.97464,6.965646,0.5077207,-113.098305,10.54574,-1.9781004,111.65785,2.6004417,-1.3242995,-15.476722,0.8524447,-3.4270723,-103.40156,-49.198227,-17.887484,115.886955,18.793232,-16.898447
18483,-36.62869,53.987682,11.6762705,99.24777,54.267036,2.022356,-65.97704,6.9440656,0.51288176,-113.09152,10.540265,-1.9810895,111.64946,2.6100838,-1.3226763,-15.483207,0.8591562,-3.4280367,-103.40996,-49.117435,-17.90179,115.89753,18.756824,-16.91742
18497,-36.846382,53.99626,10.911915,98.774605,54.125088,1.5872861,-65.977394,6.918897,0.51255864,-113.084274,10.528357,-1.9881802,111.64003,2.609928,-1.3227627,-15.492684,0.8510911,-3.43426,-103.458336,-48.991207,-17.91744,115.914444,18.739403,-16.9225
18511,-36.80778,53.65517,10.239113,98.424576,53.705193,1.3036833,-65.98001,6.9090414,0.51012766,-113.069016,10.520616,-2.000221,111.632034,2.609858,-1.3230057,-15.492878,0.84416497,-3.4333177,-103.4901,-48.873985,-17.937569,115.91125,18.688675,-16.936096
18525,-36.44262,52.866817,9.695981,98.183975,52.978695,1.1488525,-65.98047,6.868359,0.5115436,-113.05601,10.497411,-2.014157,111.62397,2.613718,-1.3174614,-15.498792,0.8637798,-3.443095,-103.49678,-48.76978,-17.963161,115.92044,18.60992,-16.959536
18540,-35.8977,51.8109,9.358817,97.99068,51.961548,1.0367919,-65.9831,6.8371277,0.5146525,-113.043175,10.470397,-2.0222976,111.61461,2.6096313,-1.3233348,-15.5058565,0.84971267,-3.4412334,-103.472084,-48.723843,-17.97569,115.91811,18.563377,-16.968544
18552,-35.200382,50.469852,9.112485,97.811745,50.74413,0.92160285,-65.993965,6.8876324,0.5147219,-113.0291,10.453027,-2.0323973,111.606606,2.6095614,-1.3235775,-15.507017,0.8081574,-3.4355757,-103.40102,-48.74648,-17.98209,115.934494,18.564053,-16.9813
18568,-34.464127,48.96773,8.817728,97.710075,49.327972,0.82100207,-66.00303,6.882141,0.5183186,-113.01932,10.408538,-2.0521047,111.59716,2.609405,-1.3236642,-15.513511,0.80699366,-3.442523,-103.32001,-48.787785,-17.975729,115.93548,18.534142,-16.990211
18582,-33.755943,47.36578,8.404932,97.64539,47.717815,0.78387964,-65.9973,6.784689,0.52273947,-113.00317,10.402826,-2.054514,111.58877,2.6190479,-1.3220465,-15.512746,0.8268216,-3.4522796,-103.241035,-48.848206,-17.963665,115.93644,18.504227,-16.999113
18595,-32.95005,45.650192,7.952242,97.59555,45.9312,0.82082564,-65.99743,6.7691736,0.52448046,-112.9773,10.405309,-2.0425744,111.58077,2.618978,-1.32229,-15.519422,0.8266061,-3.4523015,-103.161514,-48.896908,-17.957396,115.945015,18.477657,-17.016737
18610,-32.075367,43.733692,7.473404,97.59114,43.88953,1.0125617,-66.00831,6.798303,0.53009075,-112.96543,10.37248,-2.0546024,111.581116,2.6131968,-1.318364,-15.532763,0.8340509,-3.4463627,-103.09141,-48.92078,-17.966143,115.95944,18.413681,-17.030806
18624,-31.227592,41.65412,7.069075,97.60431,41.581104,1.3436856,-66.008766,6.757617,0.5315182,-112.96425,10.325637,-2.0848422,111.571335,2.6188214,-1.322377,-15.548137,0.86134434,-3.4504035,-103.05074,-48.889423,-17.979744,115.95265,18.346342,-17.0444
18638,-30.427507,39.283634,6.751999,97.525406,39.080173,1.7176013,-66.00051,6.6972585,0.529026,-112.9491,10.314108,-2.0911214,111.56334,2.6187515,-1.3226203,-15.553834,0.903633,-3.4491754,-103.02529,-48.847775,-17.986439,115.9734,18.317247,-17.041588
18652,-29.683615,36.65409,6.562944,97.29654,36.40168,2.0918484,-66.00072,6.7089815,0.52142686,-112.935135,10.292937,-2.095461,111.555275,2.622615,-1.3170793,-15.560314,0.9103422,-3.450147,-103.01408,-48.800148,-17.980433,115.97381,18.315058,-17.030895
18666,-29.090937,33.814564,6.3308725,97.0058,33.592884,2.450558,-65.97563,6.732294,0.50770813,-112.93133,10.269998,-2.1100547,111.54728,2.6225455,-1.317323,-15.560514,0.89553916,-3.4551814,-103.011986,-48.771473,-17.960594,115.98385,18.37454,-17.003395
18680,-28.744543,30.872194,6.043087,96.74364,30.699678,2.7333646,-65.97604,6.755743,0.49251625,-112.91667,10.24623,-2.1242995,111.53928,2.6224759,-1.3175665,-15.561292,0.867838,-3.4513972,-102.95449,-48.792362,-17.94869,116.00597,18.497976,-16.963352
18696,-28.47973,27.864628,5.6773176,96.50988,27.70561,2.8865058,-65.98747,6.7714214,0.49021605,-112.90217,10.237307,-2.1207006,111.5299,2.6183848,-1.3234375,-15.562272,0.8253338,-3.4526455,-102.88184,-48.823547,-17.943705,116.02326,18.552816,-16.95506
18708,-28.195156,24.88049,5.119995,96.30075,24.78639,2.9147549,-65.99664,6.7717843,0.49001643,-112.88314,10.245258,-2.1057637,111.521774,2.626185,-1.3121141,-15.550899,0.74075484,-3.455108,-102.83518,-48.827038,-17.946787,116.017334,18.515747,-16.96128
18723,-27.910698,21.871613,4.234414,96.140114,21.910143,2.9025025,-65.97913,6.662449,0.50258595,-112.86644,10.251798,-2.1002429,111.52128,2.6126947,-1.2943882,-15.544573,0.6222704,-3.4457293,-102.81826,-48.787056,-17.948805,116.01211,18.474869,-16.973513
18736,-27.798187,18.959799,3.1360123,96.02538,18.95889,2.821692,-65.96012,6.4719315,0.5183194,-112.84056,10.254275,-2.0883317,111.54766,2.599578,-1.2762487,-15.56394,0.3825751,-3.441253,-102.816734,-48.72078,-17.955328,116.02736,18.481567,-16.990955
18751,-27.87376,16.00585,1.8884349,96.04368,16.003033,2.667757,-65.92055,6.201226,0.55303645,-112.82022,10.21541,-2.1036992,111.539734,2.5955777,-1.2822739,-15.568179,0.29375675,-3.4716494,-102.78727,-48.683765,-17.977957,116.03376,18.372782,-17.04777
18766,-27.9693,12.859373,0.40309623,96.27704,13.070397,2.5653553,-65.90779,5.97,0.5442216,-112.81159,10.092645,-2.1579578,111.521454,2.6458607,-1.2831967,-15.538328,0.30059472,-3.479353,-102.685974,-48.704674,-18.012007,116.032005,18.08395,-17.120459
18779,-27.919395,9.769852,-1.1136382,96.882286,10.105008,2.5481694,-66.02036,5.95485,0.56541014,-112.80722,9.808792,-2.2594619,111.538925,2.6150053,-1.2785621,-15.547905,0.18767034,-3.4780474,-102.394966,-48.9872,-18.015566,116.01835,17.692987,-17.19821
18793,-27.758896,6.879527,-2.3748777,97.52107,7.3347898,2.5664217,-66.03735,6.177817,0.5867937,-112.82958,9.574882,-2.3637664,111.55737,2.5978842,-1.2664492,-15.550809,0.09952822,-3.4518828,-102.091835,-49.364056,-17.990713,116.0209,17.40163,-17.299751
18807,-27.59455,4.3410506,-3.3710098,98.08194,4.814443,2.6149476,-66.03771,6.131259,0.59204656,-112.85429,9.536869,-2.4484184,111.539604,2.6034458,-1.2707059,-15.557793,0.07664406,-3.4628694,-101.84614,-49.60813,-17.98876,116.01846,17.177425,-17.369976
18822,-27.530035,1.7799009,-4.298839,98.63427,2.4428391,2.667581,-66.041084,6.055552,0.59081095,-112.82495,9.40886,-2.4551353,111.51349,2.6147184,-1.279135,-15.556788,0.111273795,-3.467608,-101.742805,-49.68224,-17.985435,116.02454,17.162277,-17.369486
18836,-27.39587,-0.72458804,-5.3256373,99.119064,0.10346956,2.6875577,-66.05185,6.121588,0.5891548,-112.773766,9.402457,-2.4142833,111.51492,2.6148067,-1.2792895,-15.563316,0.11011439,-3.4745119,-101.6464,-49.73322,-17.986788,116.0458,17.255793,-17.363722
18849,-27.236666,-3.113377,-6.3630652,99.51903,-2.1878178,2.7846487,-66.06059,6.1412396,0.5930842,-112.770706,9.36152,-2.4408274,111.50589,2.6049373,-1.2812303,-15.573542,0.09005228,-3.4649289,-101.5746,-49.759686,-17.988111,116.0462,17.254116,-17.380432
18864,-27.240004,-5.3853183,-7.38683,99.82364,-4.366092,2.998713,-66.05447,6.0903773,0.59232956,-112.76447,9.354078,-2.4536157,111.50589,2.6049373,-1.2812303,-15.579813,0.10369406,-3.466803,-101.51103,-49.781746,-17.987122,116.04933,17.218529,-17.385904
18878,-27.319721,-7.685203,-8.35288,99.9643,-6.4253225,3.335102,-66.06354,6.084849,0.5959629,-112.73969,9.346966,-2.4399726,111.497826,2.6088068,-1.2756892,-15.585881,0.12426123,-3.469629,-101.472084,-49.779327,-17.986053,116.050064,17.186478,-17.383915
18892,-27.403393,-9.835529,-9.103819,100.086105,-8.308765,3.7762594,-66.0658,6.1001964,0.59387654,-112.713715,9.353334,-2.4340413,111.48948,2.6145191,-1.2798622,-15.586484,0.1034836,-3.466781,-101.43191,-49.763874,-17.988432,116.05782,17.189812,-17.392748
18905,-27.531382,-11.801481,-9.67631,100.13665,-10.089937,4.110141,-66.077354,6.1003556,0.5933723,-112.70405,9.360815,-2.4450681,111.470924,2.6084328,-1.2761068,-15.587689,0.061928146,-3.4610841,-101.39993,-49.744038,-17.98845,116.06613,17.217112,-17.388174
18920,-27.737644,-13.55357,-9.937268,100.07071,-11.747164,4.365072,-66.08848,6.119836,0.59696555,-112.696625,9.371398,-2.4460397,111.472305,2.6124578,-1.2704791,-15.589298,0.006520464,-3.4534864,-101.36101,-49.74163,-17.987364,116.07881,17.23903,-17.381792
18934,-28.152336,-15.103861,-10.171099,99.90036,-13.275397,4.551785,-66.09938,6.148975,0.60260326,-112.67955,9.367743,-2.4389389,111.46504,2.5968988,-1.268638,-15.611459,-0.062412035,-3.436965,-101.31472,-49.74488,-17.990894,116.081505,17.233364,-17.378548
18950,-28.833351,-16.685541,-10.573715,99.66652,-14.696863,4.625533,-66.099236,6.1858706,0.59527767,-112.653854,9.361915,-2.4409497,111.43807,2.6004655,-1.2632731,-15.626205,-0.11130526,-3.4302351,-101.25049,-49.765644,-17.987684,116.088264,17.232605,-17.391943
19000,-32.397133,-22.150368,-12.383163,99.00616,-19.375261,4.339221,-66.06091,6.2288184,0.56119037,-112.19424,9.453946,-2.399083,111.40467,2.5961752,-1.2698629,-15.662165,-0.12215891,-3.450086,-100.04575,-49.71621,-17.990648,116.21909,17.353065,-17.393484
19028,-38.618652,-27.64581,-16.063314,98.77157,-21.225954,4.374018,-66.084206,6.2408566,0.5525478,-112.166176,9.475738,-2.3910675,111.3872,2.5959554,-1.2701907,-15.662973,-0.14986022,-3.446268,-100.0084,-49.661022,-17.99198,116.23935,17.377827,-17.368452
19042,-37.953995,-25.835464,-15.920148,98.57756,-22.130098,4.3256555,-66.08636,6.250336,0.55425954,-112.15509,9.50509,-2.3959153,111.379196,2.5958889,-1.2704313,-15.663981,-0.18448702,-3.441495,-100.02485,-49.592648,-17.99064,116.265915,17.413536,-17.340189
19057,-37.201202,-23.62735,-15.90282,-107.24287,81.31971,-0.2246489,-66.09532,6.260334,0.5561291,-112.15155,9.54624,-2.3935153,111.371124,2.5997655,-1.2648937,-15.66446,-0.2062164,-3.445556,-100.08059,-49.473804,-17.992804,116.3068,17.461374,-17.306778
19108,-34.24442,-14.044166,-16.343431,101.22772,-11.69497,-2.7198005,-66.2134,5.9871373,0.5267054,-112.11676,9.572251,-2.415595,111.2022,2.593968,-1.2745608,-15.842997,0.25675887,-3.4753292,-100.15697,-49.084606,-18.044031,116.3449,17.406654,-17.293795
19121,-33.44469,-11.244449,-16.512022,101.70586,-9.654172,-3.9727407,-66.21586,5.99282,0.5225687,-112.09932,9.5762825,-2.4200282,111.19273,2.5938144,-1.2746475,-15.849858,0.24962324,-3.4743502,-100.08722,-49.12843,-18.036722,116.356735,17.45057,-17.289097
19136,-32.627743,-8.226157,-16.460302,101.94837,-7.4385986,-5.1967773,-66.22731,5.9871173,0.52588576,-112.082016,9.576448,-2.4186907,111.184715,2.5937474,-1.2748879,-15.849858,0.24962324,-3.4743502,-99.992966,-49.19538,-18.02772,116.36675,17.449877,-17.277962
19149,-31.87147,-4.971809,-16.23492,101.851814,-4.9319377,-6.457553,-66.236275,5.9971037,0.5277503,-112.06634,9.573318,-2.4113784,111.17662,2.5976326,-1.2693565,-15.850102,0.2348096,-3.479344,-99.91528,-49.243523,-18.02295,116.36655,17.42377,-17.28077
19163,-31.300598,-1.7327231,-16.004688,101.61474,-2.3002017,-7.7985144,-66.23864,5.9969316,0.5274263,-112.049034,9.5734825,-2.410041,111.16723,2.5935266,-1.2752148,-15.851305,0.19326901,-3.4735527,-99.86874,-49.251205,-18.020655,116.36996,17.414299,-17.283564
19185,-30.924694,1.2432433,-16.211649,101.35803,0.30404928,-9.118452,-66.25016,6.0184546,0.5213358,-112.03174,9.573647,-2.4087038,111.159134,2.5974128,-1.2696843,-15.845697,0.15097292,-3.4747045,-99.84528,-49.217136,-18.026646,116.37889,17.437784,-17.284887
19192,-30.777176,4.1444416,-16.874273,101.16867,2.8030407,-10.273613,-66.261284,6.037932,0.5249068,-112.01589,9.574379,-2.407161,111.159134,2.5974128,-1.2696843,-15.839785,0.13137865,-3.464907,-99.82975,-49.178715,-18.030132,116.39442,17.480118,-17.272367
19207,-30.83408,6.899855,-17.59462,101.27049,5.1052713,-11.178772,-66.27497,6.0475736,0.52611387,-111.99859,9.574544,-2.4058235,111.16717,2.5974793,-1.2694436,-15.840936,0.097725265,-3.4531593,-99.798325,-49.154648,-18.035141,116.4026,17.5074,-17.267656
19220,-30.95941,9.478274,-18.05637,101.55126,7.1179695,-11.798113,-66.28587,6.0767164,0.5317106,-111.9838,9.565609,-2.4024253,111.166885,2.5992937,-1.2791617,-15.847905,0.0748129,-3.464088,-99.7353,-49.18111,-18.02868,116.40061,17.509281,-17.276897
19234,-30.908937,11.800527,-18.166958,101.59202,8.908564,-12.133076,-66.296875,6.1117125,0.5334855,-111.95817,9.555907,-2.398671,111.1588,2.6031797,-1.2736317,-15.847703,0.08173658,-3.4650533,-99.626144,-49.26353,-18.023779,116.402054,17.501688,-17.288939
19248,-30.83703,14.072844,-17.906595,101.606575,10.474296,-12.273917,-66.28835,6.061025,0.53316694,-111.93686,9.525518,-2.400691,111.14906,2.6048388,-1.2834371,-15.854768,0.06767933,-3.4630973,-99.47995,-49.404797,-18.01824,116.400406,17.447565,-17.309843
