millis,A0,A1,A2,B0,B1,B2,C0,C1,C2,D0,D1,D2,E0,E1,E2
20742,-17.206139,27.589964,3.3358696,-141.07494,1.364301,-77.03977,-93.56759,2.9464161,9.07779,100.271164,15.833317,-18.538097,-162.55096,8.338793,2.7230573
20753,-18.626434,28.875563,3.0499465,-142.06056,0.16962358,-77.01884,-93.55993,2.9402902,9.063482,100.30332,15.824295,-18.496727,-162.558,8.330588,2.7282012
20762,-20.250614,30.231113,2.7862923,-142.95863,-1.0368834,-76.9028,-93.57062,2.9312115,9.063562,100.31723,15.807707,-18.464123,-162.56552,8.323943,2.7266898
20803,-26.738419,36.647102,0.7233673,-145.79251,-5.3928123,-75.586205,-93.58889,2.9426122,9.062633,100.32192,15.843045,-18.594023,-162.58568,8.347503,2.7145612
20812,-27.770584,37.965637,-0.09200185,-146.07986,-6.1964912,-75.03143,-93.58887,2.9473956,9.057525,100.30789,15.87314,-18.61151,-162.59125,8.370571,2.7033842
20823,-28.963642,39.023834,-0.5622618,-146.66179,-6.665933,-74.73413,-93.57218,2.9452434,9.028015,100.30673,15.921633,-18.584663,-162.59026,8.385431,2.6985512
20861,-33.23005,39.161842,0.60202706,-153.94339,-6.6029453,-75.83726,-93.730255,2.9596875,9.093701,100.46712,15.95908,-18.328138,-162.65854,8.480647,2.686402
20871,-33.78264,38.449837,1.1421202,-156.05525,-6.5309944,-76.32545,-93.74107,2.931505,9.114252,100.46832,15.951085,-18.250608,-162.66458,8.487291,2.6867023
20883,-34.42374,38.03676,1.7240767,-158.14734,-6.488044,-76.87279,-93.71508,2.928283,9.085555,100.48362,15.993124,-18.33116,-162.67035,8.503463,2.6744742
20892,-35.05074,38.009434,2.2082393,-159.60486,-6.618008,-77.17871,-93.73123,2.9593906,9.083853,100.467224,16.035788,-18.419085,-162.69151,8.524855,2.6760833
20931,-37.37489,40.5591,1.5566607,-161.00194,-7.865335,-76.443726,-93.72114,2.9779732,9.063155,100.4555,16.133,-18.52742,-162.8545,10.553948,2.598187
20942,-37.55305,41.107567,1.356344,-161.28923,-8.236146,-76.14119,-93.72998,2.997908,9.05279,100.47547,16.169823,-18.547775,-162.87418,10.870001,2.5782533
20953,-37.545,41.51973,1.2341911,-161.81372,-8.582913,-75.89186,-93.76447,3.0213022,9.070564,100.49049,16.19602,-18.5278,-162.88914,10.991536,2.5729637
20963,-37.583282,41.881516,1.2960166,-162.51787,-8.901649,-75.70468,-93.79383,3.0042799,9.090688,100.52365,16.22974,-18.498955,-162.89607,11.011367,2.5822132
21002,-39.586018,43.460876,1.6176395,-165.93459,-11.103072,-74.38272,-93.87816,2.9510663,9.080857,100.603195,16.208149,-18.310976,-162.9453,11.521665,2.5437937
21012,-40.769863,44.46241,1.6424923,-167.40796,-12.077145,-73.77128,-93.87599,2.9803116,9.069837,100.59989,16.259226,-18.455486,-162.95491,11.620174,2.5497322
21022,-42.27261,45.97724,1.4233602,-169.0996,-13.273624,-72.97365,-93.88789,3.0508199,9.066505,100.60097,16.308537,-18.62438,-162.9677,11.580778,2.5785127
21050,-46.68025,52.535557,-0.036931645,-171.78009,-16.18327,-70.69534,-93.96216,3.2125766,9.122922,100.65037,16.350424,-18.880444,-163.0208,11.157735,2.6050296
21072,-48.412228,57.63973,-1.8187164,-172.5317,-22.10093,-65.39173,-93.98466,3.259711,9.1349325,100.677284,16.398037,-18.94537,-163.05287,11.030811,2.6477184
21082,-49.055496,60.020203,-2.6607969,-174.10281,-23.845387,-63.78502,-93.96814,3.2526762,9.110602,100.68631,16.383602,-18.84194,-163.07198,11.120619,2.6657968
21093,-49.7931,61.665085,-2.4534366,-176.49042,-24.94046,-62.876167,-93.92234,3.2111278,9.029636,100.714485,16.30297,-18.77018,-163.09377,11.270584,2.6637862
21103,-49.672718,62.63486,-1.8319154,-179.63509,-26.469456,-61.611183,-93.972084,3.1715171,9.064911,100.71273,16.208286,-18.75492,-163.09723,11.308392,2.6473985
21143,-60.57189,66.50122,-2.1749666,170.87212,-30.400509,-57.942596,-93.89093,3.2382958,9.018985,100.688576,16.033066,-19.136005,-163.06795,9.391154,2.836688
21152,-62.539944,67.42967,-2.642162,169.74101,-30.984947,-57.37854,-93.883415,3.2225957,9.014967,100.67698,16.037489,-19.39524,-163.12796,8.723657,2.9408605
21163,-63.71499,67.92069,-2.7220442,169.07788,-31.457176,-56.907917,-93.91812,3.3256507,9.039482,100.57775,16.27086,-19.808786,-163.2679,8.541484,2.896712
21202,-65.997734,68.82062,-3.2538269,169.64659,-31.45379,-56.872536,-93.941154,3.1282406,9.027267,100.728134,15.974879,-19.057673,-163.2882,8.663206,2.8415437
21213,-64.66317,67.678795,-3.2851677,171.63705,-30.622204,-57.57243,-93.92497,3.111455,9.013698,100.702644,16.072805,-19.099337,-163.29234,8.682446,2.8085146
21223,-62.67734,65.87126,-3.38892,173.65993,-29.285715,-58.935844,-93.83163,3.155528,8.919922,100.67424,16.17183,-19.105452,-163.30043,8.801014,2.7752466
21232,-60.27893,63.626476,-3.7381613,176.75734,-27.310572,-60.905613,-93.79976,3.1362762,8.86701,100.700165,16.128227,-18.899157,-163.31197,8.965334,2.7197495
21272,-49.12833,52.478462,-4.7668095,-168.29718,-19.03483,-67.34133,-93.8604,2.8798943,8.930277,100.7973,15.937706,-18.648521,-163.3321,9.114019,2.6755013
21282,-46.90633,49.69731,-4.988016,-164.97661,-17.34221,-68.32783,-93.87904,2.9711635,8.935777,100.80991,15.992232,-18.84432,-163.33995,9.113227,2.681874
21293,-45.36442,47.34286,-5.2141385,-161.88097,-15.585748,-69.26672,-93.90853,3.0578725,8.936722,100.84381,15.986157,-18.876478,-163.34837,9.083308,2.6909728
21302,-44.322857,45.323788,-5.309027,-159.1678,-13.783069,-70.14809,-93.90864,3.0435634,8.952087,100.87517,15.903758,-18.827581,-163.35698,9.061841,2.694399
21342,-41.24686,36.107666,-1.9452754,-160.42857,-8.080205,-74.66083,-93.914536,3.2766654,8.927592,100.86565,16.095913,-19.278751,-163.39209,8.997856,2.7463202
21353,-40.998352,34.181152,1.4785188,-163.78758,-5.886081,-77.274414,-93.88975,3.2588322,8.904509,100.912254,15.992897,-19.158087,-163.40309,8.965365,2.7763846
21363,-40.636585,32.358334,4.513924,-163.68295,-3.6874669,-78.748985,-93.988266,3.1750705,8.990004,100.91669,15.95635,-19.1915,-163.4157,8.901689,2.8229945
21390,-36.124187,24.581589,6.435703,-161.67923,0.20485978,-79.874725,-93.97621,3.411001,8.940549,100.864555,16.262344,-19.762402,-163.442,8.846453,2.8626719
21413,-32.469826,17.689129,5.8617477,-153.57826,6.871276,-76.66445,-93.99242,3.333587,8.963183,100.936745,16.098524,-19.466131,-163.45679,8.840064,2.860675
21422,-31.128117,14.497503,6.166006,-152.04016,8.523605,-75.66869,-93.99349,3.3237364,8.963591,100.92527,16.135513,-19.540192,-163.46306,8.855137,2.8552172
21432,-30.176977,11.94668,6.1454606,-151.86551,9.539181,-75.31611,-94.00095,3.3442016,8.962455,100.917336,16.20529,-19.67314,-163.46959,8.847986,2.853482
21472,-29.087612,6.6077137,6.5806313,-151.65048,11.617309,-74.34557,-94.00735,3.2898607,8.959777,101.02591,16.082455,-19.361181,-163.4874,8.862838,2.8046117
21483,-29.401228,6.3777227,6.9950175,-151.96584,11.614859,-74.421776,-94.00834,3.289542,8.949929,101.05637,16.074047,-19.33094,-163.49336,8.872038,2.7912712
21493,-29.79943,6.685177,7.229726,-152.4375,11.354433,-74.65762,-94.036255,3.2826207,8.969086,101.08213,16.053839,-19.291391,-163.49336,8.872038,2.7912712
21503,-30.225946,7.6096635,7.3044033,-152.84406,10.881603,-74.9729,-94.04707,3.254477,8.989699,101.098305,16.036518,-19.247944,-163.5004,8.879182,2.7917337
21531,-30.497053,12.198288,5.4032283,-152.98994,9.233934,-75.60894,-94.0795,3.3068902,8.996756,101.12873,16.103931,-19.385366,-163.5218,8.878391,2.7968543
21552,-30.275852,16.09281,3.787047,-151.64404,6.2679715,-75.931305,-94.10735,3.3047543,9.0107765,101.15804,16.10035,-19.303005,-163.5367,8.884758,2.8037047
21564,-30.249958,17.633486,3.2216887,-152.12247,5.7130494,-76.27811,-94.09986,3.2890477,9.006799,101.16244,16.116962,-19.261717,-163.5442,8.878114,2.80222
21591,-27.81285,19.12084,2.2544258,-151.17877,3.741746,-76.74519,-94.16096,3.2307858,9.042094,101.28686,16.052116,-18.987123,-163.56915,8.831861,2.829127
21613,-25.923357,22.55572,-2.010539,-141.85374,-3.02868,-75.10015,-94.24867,3.066988,9.131824,101.423904,15.846917,-18.967333,-163.58641,8.7667265,2.839842
21623,-24.290869,24.648895,-5.146747,-135.25893,-5.395378,-73.34661,-94.24397,3.247295,9.173292,101.37789,15.966671,-19.27636,-163.58563,8.774645,2.8339083
21632,-21.85788,26.18515,-8.391855,-128.66748,-7.339202,-71.37318,-94.191185,3.3398783,9.111539,101.35497,16.080896,-19.363058,-163.59488,8.745267,2.843331
21660,-18.757822,28.413954,-13.125533,-120.81681,-9.903974,-68.74954,-94.224075,3.0300088,9.129273,101.5201,15.784865,-18.632067,-163.61444,8.754453,2.828734
21682,-20.21751,27.800364,-13.757506,-122.14103,-10.245974,-68.05267,-94.22928,3.089211,9.106745,101.48725,15.992915,-18.87548,-163.6205,8.776411,2.8242297
21711,-23.197626,28.11124,-14.797812,-122.4489,-10.2770815,-67.777435,-94.217064,3.1274002,9.085122,101.56298,15.887839,-18.924932,-163.6431,8.769243,2.828648
21720,-24.385975,28.805386,-14.735377,-122.291374,-10.4279585,-67.63107,-94.25498,3.196248,9.115817,101.57702,15.930213,-19.136974,-163.6632,8.692126,2.8729663
21730,-25.256832,29.36197,-14.295225,-121.50352,-10.465809,-67.66709,-94.26934,3.3407578,9.104794,101.501724,16.110786,-19.434847,-163.66035,8.764649,2.8621573
21770,-21.265972,30.749077,-15.622827,-114.031006,-11.114866,-66.707695,-94.243935,3.2528741,9.064329,101.61631,15.95341,-19.145065,-163.69237,8.6905985,2.8845246
21780,-19.39801,31.578075,-15.957432,-110.4095,-11.460314,-66.247955,-94.26529,3.3098733,9.07578,101.58975,16.089584,-19.379057,-163.69923,8.704645,2.8859506
21791,-17.391325,32.40593,-16.041782,-106.30383,-11.817264,-65.87819,-94.248886,3.4062393,9.032404,101.599205,16.17659,-19.534924,-163.71013,8.652551,2.9063277
21800,-14.862283,33.224613,-16.8246,-101.77309,-12.149461,-65.374214,-94.25554,3.4410894,9.026185,101.61826,16.158257,-19.52709,-163.71834,8.622688,2.9155405
21841,-7.649292,33.58142,-19.82301,-89.5256,-14.437522,-61.066048,-94.25407,3.3855226,9.00373,101.600746,16.180029,-19.608263,-163.74005,8.610667,2.9052234
21851,-7.7378707,32.89772,-19.644224,-88.9433,-13.852677,-60.816624,-94.25291,3.4048839,8.99302,101.59106,16.208649,-19.649782,-163.74072,8.662443,2.8414419
21861,-9.253065,30.932407,-18.978209,-90.567474,-11.886654,-61.367188,-94.23861,3.3733501,8.974728,101.62834,16.134375,-19.391544,-163.70537,8.799738,2.7214618
21900,-17.090405,19.393671,-16.035044,-105.201324,-4.068848,-65.430824,-94.240715,2.8781335,9.016116,101.913956,15.708733,-18.398952,-163.46907,8.902808,2.6769137
21911,-15.861791,19.579874,-18.92802,-104.97464,-3.9239533,-64.951324,-94.19858,2.9429116,8.974407,101.847046,15.837548,-18.71892,-163.42834,8.978776,2.6414444
21921,-14.296432,19.853252,-21.407402,-103.413925,-4.124673,-63.860863,-94.13684,3.1994147,8.920222,101.83757,15.995844,-19.071785,-163.41354,8.9851885,2.6434634
21931,-13.972272,19.552223,-22.433962,-102.39943,-4.062707,-62.876385,-94.15534,3.3047366,8.91049,101.860756,16.0064,-19.038273,-163.41696,8.918504,2.6620097
21961,-18.37527,14.259376,-17.147451,-107.51613,0.06935525,-63.523132,-94.228,3.0296345,8.975126,101.90299,15.885928,-18.695799,-163.42131,8.971641,2.6409843
21971,-20.139719,12.039626,-13.028149,-111.02738,2.4949188,-64.56047,-94.18411,3.1091383,8.938277,101.938644,15.983188,-18.717316,-163.4292,8.955517,2.652072
21980,-21.45295,10.112472,-8.453086,-114.53021,4.8442774,-65.64344,-94.15665,3.1397364,8.883027,101.97356,15.938012,-18.588842,-163.43594,8.956787,2.6446526
21991,-22.2958,8.784492,-4.605223,-117.26298,6.6851263,-66.61613,-94.151665,3.0005288,8.888915,101.99913,15.8000555,-18.47733,-163.43489,8.971605,2.639709
22021,-22.162794,9.181449,5.084832,-121.1321,9.971337,-68.630394,-94.23182,3.4705021,8.931038,101.77186,16.369772,-20.034983,-163.5202,8.88147,2.7761476
22030,-21.761385,9.502656,7.3854895,-121.05637,10.508082,-68.95769,-94.16872,3.8542848,8.831891,101.83402,16.50596,-20.209826,-163.54103,8.770852,2.8086045
22041,-21.675392,9.768088,9.638579,-121.3936,10.856994,-69.35923,-94.22223,3.7148252,8.841104,101.94105,16.21934,-19.583748,-163.558,8.712608,2.8202815
22050,-21.831484,9.787373,11.927018,-122.53665,11.236404,-69.75036,-94.247955,3.322743,8.937488,102.02212,15.845698,-19.009232,-163.55551,8.743264,2.8034601
22080,-22.177095,7.80562,19.412355,-130.61649,13.659759,-70.48463,-94.26452,3.480933,8.880369,101.94265,16.282934,-19.768816,-163.57634,8.758822,2.796986
22091,-22.097748,7.0439186,21.867973,-133.70247,14.787183,-70.55518,-94.2935,3.4546745,8.9102125,101.95899,16.179453,-19.613445,-163.57512,8.780534,2.7929952
22100,-21.82384,6.234906,24.113111,-136.37096,15.89796,-70.4629,-94.32629,3.374901,8.967632,102.01526,16.051085,-19.403494,-163.58217,8.787677,2.7934592
22110,-21.407925,5.2447243,25.904383,-138.58046,16.832506,-70.289085,-94.328445,3.355201,8.968506,102.04332,16.060232,-19.394415,-163.59068,8.766213,2.7969458
22139,-21.63693,4.5827656,27.683311,-142.84012,18.350683,-69.88263,-94.32568,3.4036353,8.936238,102.037125,16.139528,-19.54787,-163.61052,8.796583,2.7854958
22151,-21.75349,4.415473,27.686966,-143.29301,18.505268,-69.8345,-94.33539,3.3901405,8.951337,102.05632,16.116732,-19.500723,-163.61032,8.78816,2.7911873
22161,-21.81415,3.9968333,27.602043,-143.53835,18.550997,-69.84308,-94.34637,3.3855827,8.946848,102.06733,16.117615,-19.487997,-163.61858,8.773597,2.7956471
22171,-22.005354,3.4598184,27.194468,-143.83318,18.664804,-69.78387,-94.347404,3.3804839,8.942144,102.08246,16.113295,-19.472925,-163.62532,8.774863,2.7882373
22199,-23.660618,2.173861,18.501606,-141.77397,18.378403,-69.497635,-94.35799,3.3808968,8.931972,102.10024,16.125345,-19.503334,-163.64667,8.789398,2.7886515
22209,-24.429949,2.1751404,12.654873,-139.02066,17.481144,-69.56757,-94.35898,3.3805487,8.922124,102.11255,16.121756,-19.497759,-163.65396,8.789646,2.788144
22220,-25.192513,2.3142173,4.592927,-134.70915,15.957929,-69.54394,-94.35865,3.3760176,8.926725,102.13081,16.11226,-19.478804,-163.66145,8.782995,2.786671
22231,-25.312998,2.4870083,-4.03801,-129.39679,14.080826,-69.03846,-94.36864,3.371806,8.932084,102.135216,16.101961,-19.467918,-163.66049,8.782491,2.7864277
22269,-22.737206,3.4340627,-29.620892,-112.116516,6.7222514,-63.988003,-94.370575,3.3758585,8.907248,102.16776,16.114136,-19.477657,-163.68938,8.790374,2.7853644
22280,-21.386782,3.5860093,-34.74531,-108.78606,4.9641833,-62.515114,-94.371284,3.3662274,8.907148,102.17557,16.107515,-19.45324,-163.69664,8.790622,2.7848573
22290,-20.095644,3.7253113,-39.078503,-105.84331,3.3586597,-61.13099,-94.372314,3.3611271,8.902445,102.19381,16.098003,-19.434286,-163.70393,8.790869,2.7843497
22329,-13.870864,5.6109085,-51.35219,-97.056816,-2.259074,-56.612278,-94.39254,3.3527913,8.902236,102.25392,16.084436,-19.399282,-163.72577,8.776295,2.787565
22339,-12.899904,6.145675,-52.010647,-95.335884,-3.219138,-56.00919,-94.40112,3.353901,8.911758,102.2662,16.080826,-19.393713,-163.73303,8.77654,2.787058
22351,-12.6602745,6.6318684,-51.13171,-94.30029,-3.6971633,-55.84905,-94.41008,3.3547914,8.92182,102.287605,16.078785,-19.38646,-163.74106,8.768878,2.7924953
22372,-15.296241,7.110924,-42.680614,-96.57516,-1.7311375,-59.12622,-94.42072,3.3457,8.921939,102.32125,16.055916,-19.31869,-163.74553,8.793866,2.767252
22399,-21.610147,6.479798,-20.96318,-102.603424,1.4586067,-63.48261,-94.45815,3.3348522,8.945929,102.42618,16.024502,-19.199184,-163.7658,8.81042,2.753837
22410,-22.609447,6.7158813,-15.484887,-106.433716,2.9932122,-65.47555,-94.50559,3.315073,8.98044,102.448654,15.982837,-19.120043,-163.77309,8.795352,2.7580738
22432,-23.67519,7.527612,-5.9211545,-116.42091,5.9646893,-70.08796,-94.49697,3.3186939,8.965769,102.47296,15.997259,-19.15829,-163.77939,8.810402,2.7525783
22442,-24.03513,7.783545,-1.751487,-119.96475,6.849345,-71.32715,-94.51301,3.3355353,8.979214,102.480415,16.030123,-19.207304,-163.79468,8.802985,2.7575073
22470,-24.737217,6.856449,10.745892,-128.78264,8.847778,-73.30658,-94.53471,3.3123963,8.985164,102.54398,15.975926,-19.090998,-163.80975,8.8024645,2.7633953
22492,-24.537159,5.8436427,19.37604,-145.03748,12.324073,-75.08769,-94.551445,3.3196208,8.998519,102.581024,15.9865,-19.080236,-163.82434,8.787645,2.76713
22503,-24.051855,5.2620115,23.576763,-149.43573,13.309728,-75.14313,-94.54287,3.3184912,8.988996,102.58586,15.980532,-19.06533,-163.83063,8.802693,2.7616282
22530,-23.02415,4.005349,29.721441,-154.90785,14.634658,-74.7711,-94.57095,3.3209262,8.998415,102.61601,15.989007,-19.090187,-163.84593,8.795278,2.7665613
22552,-22.76645,3.520413,30.516287,-157.36087,15.464498,-74.2539,-94.581505,3.3213239,8.988247,102.64466,15.9892025,-19.092312,-163.85971,8.803672,2.7595932
22563,-22.784431,3.3577533,30.550531,-157.43867,15.509169,-74.21822,-94.59008,3.322456,8.997768,102.64926,15.992297,-19.111155,-163.86656,8.802403,2.7657492
22589,-24.548052,3.194924,24.408722,-155.5106,15.053017,-74.44702,-94.59103,3.3268285,8.982771,102.67691,15.992503,-19.111753,-163.88034,8.810796,2.7587788
22600,-25.712175,3.4066362,18.931871,-152.84914,14.281125,-74.790344,-94.59103,3.3268285,8.982771,102.68116,16.000023,-19.124979,-163.88815,8.810038,2.7651753
22622,-27.42919,4.1848974,1.1911687,-133.96155,9.009948,-73.88819,-94.599464,3.3421814,8.976835,102.68082,16.030912,-19.208017,-163.90453,8.800619,2.7839236
22632,-26.949127,4.3361363,-9.103421,-125.790985,6.650762,-71.929146,-94.608986,3.347684,8.971356,102.67742,16.045183,-19.245619,-163.912,8.793966,2.7824643
22642,-25.63374,4.4204984,-18.88465,-118.35405,4.342574,-69.42302,-94.60895,3.352424,8.966204,102.6921,16.049833,-19.264313,-163.91887,8.792703,2.7886202
22681,-16.00969,5.2402434,-48.470345,-97.0968,-4.0321956,-59.23948,-94.61088,3.356424,8.941359,102.70414,16.067999,-19.308033,-163.94792,8.793686,2.7865882
22692,-13.593651,5.5507703,-53.648796,-94.0296,-5.8106475,-57.204906,-94.61088,3.356424,8.941359,102.71911,16.063574,-19.29299,-163.95522,8.793932,2.7860796
22703,-11.213339,5.7621975,-58.361317,-91.69049,-7.3628726,-55.478634,-94.61191,3.3513145,8.936666,102.73931,16.048758,-19.268673,-163.96248,8.794178,2.7855713
22730,-7.1958346,6.6136727,-64.08153,-88.70142,-9.121449,-53.693283,-94.622536,3.3422246,8.936802,102.76548,16.040684,-19.246544,-163.97627,8.787265,2.7833664
22752,-8.034661,7.3052363,-60.720886,-87.83504,-7.9207697,-55.48583,-94.64066,3.344116,8.945997,102.79722,16.035713,-19.244791,-163.99156,8.779857,2.788311
22763,-10.352943,7.521049,-55.26961,-89.03546,-6.248121,-57.641487,-94.64169,3.339005,8.941306,102.81815,16.038023,-19.231943,-163.99883,8.780103,2.787804
22793,-19.149242,7.150779,-31.462282,-92.99325,-2.6190915,-62.61858,-94.66196,3.3212001,8.95143,102.87831,15.988715,-19.119696,-164.0186,8.782326,2.772226
22801,-20.478035,7.756613,-25.814724,-95.65143,-1.0069895,-64.800354,-94.66375,3.2969875,8.956973,102.909966,15.9618,-19.068678,-164.01837,8.789225,2.7731705
22823,-21.753208,9.456262,-15.057367,-102.40674,1.8292954,-69.98285,-94.680084,3.3230977,8.960629,102.91855,15.998803,-19.144371,-164.03215,8.797608,2.766191
22832,-22.192648,10.333888,-11.876356,-102.70864,1.9898068,-70.89062,-94.6985,3.3342469,8.9600525,102.94096,16.009432,-19.15422,-164.04092,8.7820635,2.7776103
22861,-20.769577,12.463501,-17.165632,-100.22788,1.0782999,-70.62955,-94.72736,3.3128583,8.984867,102.98144,15.975233,-19.111273,-164.06252,8.789698,2.7770286
22883,-16.005138,13.641494,-29.825968,-88.00765,-3.9711246,-66.03223,-94.73465,3.3475215,8.968126,102.98944,16.025852,-19.214996,-164.07889,8.765009,2.8005784
22892,-11.65239,14.83875,-36.698013,-82.85887,-6.638101,-63.591602,-94.74423,3.3435497,8.972959,102.99254,16.02064,-19.211138,-164.08615,8.765255,2.8000715
22920,4.7476053,20.836044,-50.18738,-73.20782,-12.664726,-58.870853,-94.75486,3.3344634,8.973105,103.033844,16.00362,-19.179638,-164.10873,8.742803,2.8093073
22931,9.835258,23.475994,-51.264587,-69.154396,-15.529899,-57.07831,-94.76449,3.32576,8.983098,103.05853,15.991876,-19.174189,-164.11674,8.735158,2.8147717
22952,17.423643,28.695194,-49.529438,-62.93821,-20.399054,-54.655884,-94.80109,3.3293617,9.002029,103.09311,15.998853,-19.17849,-164.132,8.727758,2.8197322
22962,19.185902,30.927885,-47.0259,-61.781403,-21.223606,-54.85295,-94.81924,3.3265483,9.016385,103.103325,15.991191,-19.144646,-164.13895,8.722095,2.811382
22990,23.142841,37.693287,-38.982666,-59.63996,-22.595627,-55.43751,-94.839836,3.3132782,9.021919,103.14146,15.979331,-19.11703,-164.15178,8.729973,2.8041606
23000,24.29896,39.985332,-36.261024,-58.85907,-23.321743,-55.547615,-94.82986,3.3174663,9.016538,103.16217,15.990797,-19.137877,-164.15979,8.722328,2.809628
